,Country,Headlines,Snippets,Year
291,Burundi,"We’re Not Done Yet, Hague Court Tells Burundi’s Leaders","The International Criminal Court opened a criminal investigation into state-sponsored violence, two weeks after the African nation exited the court.",2017
292,Burundi,U.N. Group Accuses Burundi Leaders of Crimes Against Humanity,A panel of investigators set up by the agency’s Human Rights Council said it had delivered a list of suspects to the United Nations High Commissioner for human rights.,2017
293,Burundi,"Raising Fears of a Flight from International Criminal Court, Burundi Heads for Exit","The country’s lower house of Parliament has voted overwhelmingly to withdraw from the International Criminal Court, something that other nations have threatened to do.",2016
294,Burundi,Burundi Robotics Team Vanishes After U.S. Competition,The police say foul play is not suspected in the disappearance of six students from the violence-plagued country. Two were reported seen in Canada.,2017
295,Burundi,Assassination in Burundi Brings a Vow of Vengeance,"The environment minister, Emmanuel Niyonkuru, was killed in the first hour of the new year, an act that could exacerbate a nearly two-year political crisis.",2017
296,Burundi,Jewish Philanthropists Create a Prize for Christian Missionaries,"“Love the stranger,” says the Torah. So a rabbi’s husband created a $500,000 award for the “superheroes” who provide medical care in Africa.",2017
297,Burundi,"Burundians, Fleeing Political Violence, Find Welcome in Canada","It is the final stop in their desperate journey to escape the summary executions, assassinations and torture racking the tiny central African nation.",2017
298,Burundi,36 Burundian Refugees Are Shot Dead in Congo,"The Burundians had fled political violence at home but died in a clash with soldiers, according to the U.N. and a civil society group in Congo.",2017
299,Burundi,Canada Letter: Spurning Silicon Valley and Rock’s Native Roots,A weekly collection of news and analysis about and relevant to Canada.,2017
300,Burundi,Burundi Quits International Criminal Court,"It became the first country to withdraw, a month after a U.N. commission called for a criminal inquiry that might lead by to Burundi’s leaders.",2017
301,Burundi,"We’re Not Done Yet, Hague Court Tells Burundi’s Leaders","The International Criminal Court opened a criminal investigation into state-sponsored violence, two weeks after the African nation exited the court.",2017
302,Burundi,U.N. Group Accuses Burundi Leaders of Crimes Against Humanity,A panel of investigators set up by the agency’s Human Rights Council said it had delivered a list of suspects to the United Nations High Commissioner for human rights.,2017
303,Burundi,"Raising Fears of a Flight from International Criminal Court, Burundi Heads for Exit","The country’s lower house of Parliament has voted overwhelmingly to withdraw from the International Criminal Court, something that other nations have threatened to do.",2016
304,Burundi,Burundi Robotics Team Vanishes After U.S. Competition,The police say foul play is not suspected in the disappearance of six students from the violence-plagued country. Two were reported seen in Canada.,2017
305,Burundi,Assassination in Burundi Brings a Vow of Vengeance,"The environment minister, Emmanuel Niyonkuru, was killed in the first hour of the new year, an act that could exacerbate a nearly two-year political crisis.",2017
306,Burundi,Jewish Philanthropists Create a Prize for Christian Missionaries,"“Love the stranger,” says the Torah. So a rabbi’s husband created a $500,000 award for the “superheroes” who provide medical care in Africa.",2017
307,Burundi,"Burundians, Fleeing Political Violence, Find Welcome in Canada","It is the final stop in their desperate journey to escape the summary executions, assassinations and torture racking the tiny central African nation.",2017
308,Burundi,36 Burundian Refugees Are Shot Dead in Congo,"The Burundians had fled political violence at home but died in a clash with soldiers, according to the U.N. and a civil society group in Congo.",2017
309,Burundi,Canada Letter: Spurning Silicon Valley and Rock’s Native Roots,A weekly collection of news and analysis about and relevant to Canada.,2017
310,Burundi,Burundi Quits International Criminal Court,"It became the first country to withdraw, a month after a U.N. commission called for a criminal inquiry that might lead by to Burundi’s leaders.",2017
311,Burundi,"We’re Not Done Yet, Hague Court Tells Burundi’s Leaders","The International Criminal Court opened a criminal investigation into state-sponsored violence, two weeks after the African nation exited the court.",2017
312,Burundi,U.N. Group Accuses Burundi Leaders of Crimes Against Humanity,A panel of investigators set up by the agency’s Human Rights Council said it had delivered a list of suspects to the United Nations High Commissioner for human rights.,2017
313,Burundi,"Raising Fears of a Flight from International Criminal Court, Burundi Heads for Exit","The country’s lower house of Parliament has voted overwhelmingly to withdraw from the International Criminal Court, something that other nations have threatened to do.",2016
314,Burundi,Burundi Robotics Team Vanishes After U.S. Competition,The police say foul play is not suspected in the disappearance of six students from the violence-plagued country. Two were reported seen in Canada.,2017
315,Burundi,Assassination in Burundi Brings a Vow of Vengeance,"The environment minister, Emmanuel Niyonkuru, was killed in the first hour of the new year, an act that could exacerbate a nearly two-year political crisis.",2017
316,Burundi,Jewish Philanthropists Create a Prize for Christian Missionaries,"“Love the stranger,” says the Torah. So a rabbi’s husband created a $500,000 award for the “superheroes” who provide medical care in Africa.",2017
317,Burundi,"Burundians, Fleeing Political Violence, Find Welcome in Canada","It is the final stop in their desperate journey to escape the summary executions, assassinations and torture racking the tiny central African nation.",2017
318,Burundi,36 Burundian Refugees Are Shot Dead in Congo,"The Burundians had fled political violence at home but died in a clash with soldiers, according to the U.N. and a civil society group in Congo.",2017
319,Burundi,Canada Letter: Spurning Silicon Valley and Rock’s Native Roots,A weekly collection of news and analysis about and relevant to Canada.,2017
320,Burundi,Burundi Quits International Criminal Court,"It became the first country to withdraw, a month after a U.N. commission called for a criminal inquiry that might lead by to Burundi’s leaders.",2017
321,Burundi,"We’re Not Done Yet, Hague Court Tells Burundi’s Leaders","The International Criminal Court opened a criminal investigation into state-sponsored violence, two weeks after the African nation exited the court.",2017
